x,y
affaissement,-0.25
affaissement,0.25
affaibli,-1
affablement,0.8
affable,0.5
affabilité,0.8
adversité,-0.5
adversaires,-0.6
adversaire,-0.75
adversaire,-0.5
adultère,-1
adultère,-1
aduler,0.25
adulatoire,0.25
adulation,0.25
adroitement,0.6
adroit,0.6
adresses,-0.25
adrénaline,-0.25
adoucit,0.6
adouci,0.6
adorer,0.25
adorer,0.75
adorer,1
adorément,1
adoré,0.25
adoré,0.5
adore,0.5
adoration,1
adorateur,1
adorablement,1
adorable,0.75
adopter,0.5
adopte,0.4
adolescent,0.25
admonition,-0.5
admonester,-0.6
admonestement,-0.6
admonesté,-0.6
admonestation,-0.6
admissible,0.6
admissible,0.8
admis,0.6
admirer,1
admiré,0.5
admire,1
admiration,0.75
admiratif,0.75
admiratif,1
admirateur,0.5
admirablement,1
admirable,0.5
admettre,0.6
admet,0.6
adhérer,0.4
adhéré,0.6
adéquation,0.8
adéquat,0.5
Additionnel,0.25
addictif,-0.8
adapter,0.8
adapté,0.5
adaptatif,0.8
adaptable,0.5
acuité,0.6
actualité,-0.25
activer,0.6
activée,0.6
actions,0.1
actionable,0.25
action,0.25
actif,0.25
acte,0.4
acrimonieux,-0.5
acrimonieusement,-1
acrimonie,-1
acridness,-1
âcre,-0.5
acquitter,-0.25
acquitter,-0.25
acquitté,-0.25
acquitte,-0.25
acquis,0.8
acquérir,0.8
acquérir,0.8
acquéreur,-0.25
Acing,0.25
acide,-0.5
acide,-0.4
achy,-1
achey,-0.8
achèvement,0.8
achats,0.4
achat,0.25
acerbiquement,-1
acerbe,-1
acerbe,-1
accuser,-1
accuser,-0.5
accusé,-0.5
accuse,-0.5
accusativement,-1
accusations,-0.75
accusation,-1
accusation,-0.6
accusation,-0.5
accusatif,-1
accusateur,-1
accumuler,0.25
accueilli,0.75
accueilli,0.8
Accueille les enfants,1
accueille,1
accroupi,-0.25
accrocheur,1
accroché,-0.25
accrochage,-0.25
accroc,-0.5
accrédité,0.8
accoster,-0.8
accosté,-0.8
accorder,0.6
accordé,0.5
accordé,0.8
accord,0.5
accord,0.8
accomplit,0.8
accomplissement,0.5
accomplissement,0.5
accomplir,0.75
accompli,0.75
accompagner,0.4
accompagnement,0.25
accompagnement,0.6
accommodatif,0.8
accommodatif,1
accommodable,0.5
accolades,0.6
accolade,0.5
acclamer,0.6
acclamé,0.6
acclamé,0.8
acclamation,0.6
acclamation,0.75
accidentellement,-0.6
accidentel,-1
accident vasculaire cérébral,-0.25
accident,-0.5
accessible,0.25
accessible,0.75
accessible,0.8
Acceptez,1
accepté,0.8
accepte,0.5
accepte,0.8
acceptation,0.8
acceptant,0.6
acceptable,0.5
accentué,0.25
accent,-0.25
accélérer,-0.6
accélérer,0.25
accalmie,-1
accablé,-1
accablant,-1
accablant,-0.6
acariens,-0.25
académique,0.4
académie,0.4
abysmalement,-1
abuser de,-1
abuser,-0.5
abusé,-0.8
abusé,-0.75
abus de langage,-0.8
absurdité,-0.8
absurdité,-0.75
absurdité,-0.5
absurdement,-0.8
absurde,-0.8
absurde,-0.75
absurde,-0.6
abstraction,-0.25
abstinence,-0.25
absous,1
absoudre,1
absoudre,1
absoudre,1
absorbé,0.5
absorbé,0.6
absolution,0.1
absolu,-0.25
absents,-0.6
absentéisme,-1
absent,-0.75
absent,-0.6
absence,-0.5
abrutir,-0.6
abroger,-0.4
abri,0.4
abrasion,-0.6
abrasif,-0.5
abortif,-1
abordable,0.8
abordable,0.8
abordable,1
abonder,0.25
abonde,0.25
abondant,0.25
abondant,0.5
abondance,0.6
abominer,-1
abomination,-0.5
abominablement,-1
abominable,-0.5
abolir,-0.5
abject,-1
abîme,-0.75
abhorrer,-0.5
abhorré,-1
aberrations,-1
aberration,-0.8
aberrant,-0.6
abcès,-0.5
abattu,-1
abattu,-0.75
abattement,-1
abattement,-1
abattage,-1
abattage,-0.75
abasourdir,-0.6
abasourdi,-0.6
abasourdi,-0.25
abandons,-1
abandonneur,-0.25
abandonner,-1
abandonner,-0.75
abandonner,-0.5
abandonner,-0.25
abandonné,-0.8
abandonné,-0.6
abandonné,-0.6
abandonné,-0.5
abandonné,-0.5
abandonné,-0.25
abandonne,-1
abandonne,-0.6
abandon,-0.25
abaissé,-0.25
à votre santé,1
a volé,-0.8
à venir,0.4
a trouvé,0.6
à tort,-0.5
à temps,1
à tâtons,-0.4
à propos,0.6
à prix réduit,-0.25
à pois,-0.6
à pleines dents,-0.25
à la terre,-0.25
à la perfection,0.5
à la mode,0.5
à la mode,0.8
à la dérive,-0.8
à l'exclusion,-0.8
à l'amiable,1
à juste titre,1
a inventé,0.6
a gagné,0.5
a frappé,-0.25
à fond,-1
à feuilles persistantes,0.6
a faible consommation,1
a donné du temps,1
à couper le souffle,1
à contrecœur,-1
à contrecœur,-0.75
à contrecœur,-0.5
à carreaux,-1
à bon marché,-0.4
à base de plantes,0.6
à bas prix,0.8
à bas prix,1
